section,metric,value
scenario,requests,361
scenario,attempts,5546
scenario,stereo_pairs,1040
scenario,avg_angle,21.415514
scenario,avg_area,485.862823
scenario,avg_price,986.435629
scenario,avg_sun_elevation,61.179499
scenario,avg_cloud_cover,25.842010
scenario,avg_priority,2.497836
scenario_raw,requests,361
scenario_raw,attempts,7052
scenario_raw,avg_angle,20.821442
scenario_raw,avg_area,487.756205
scenario_raw,avg_price,971.084090
scenario_raw,avg_sun_elevation,61.443177
scenario_raw,avg_cloud_cover,25.970729
scenario_raw,avg_priority,2.512621
solution,acquisitions,392
solution,unique_requests_served,290
solution,total_score,201.5024106636414842
solution,ofv,-201.5024106636425643
solution,total_profit,387740.000000
solution,total_area,215222.151581
solution,avg_cloud_cover,26.244349
solution,cloud_good_lt10,4
solution,cloud_bad_gt30,107
solution,avg_angle,22.713475
solution,angle_good_le10,22
solution,angle_bad_ge30,18
solution,avg_priority,2.533163
solution,priority_1,102
solution,priority_2,94
solution,priority_3,81
solution,priority_4,115
solution,avg_sun_elevation,61.385046
rko,best_mh,BRKGA
rko,time_to_best,542.659
rko,solver_time,604.265
rko,total_time,604.281
rko,pool_diversity,10
rko,pool_size,10
rko,stereo_pairs_complete,29
rko,stereo_acq_selected,60
rko,strip_acq_selected,145
