index,ID,stereo,satellite,satellite location,request location,time,area,strips,duration,distance,angle,sun elevation,cloud cover estimate,priority,priority mod,customer type mod,price,waiting time,uncertainty,cloud cover real,score_scenario,score_method,score_alpha
0,0064,0,0,"[57.46718311030379, 3.6317802019909142]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:33:50,821.6296518567882,2,2.7287735725883193,395.0561138900931,29.650484556748697,53.88696528701777,15.188019994719667,1,1,1,1314,4,0.07476851851851851,14.664640365090037,0.17452830188679244,ELECTRE-III,1
1,0064,0,0,"[56.88007712472242, 3.296180351226219]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:00,821.6296518567882,2,2.7287735725883193,340.5286145390034,26.136043358333545,53.90132575974773,16.188019994719667,1,1,1,1314,4,0.075,15.963019994719668,0.17452830188679244,ELECTRE-III,1
2,0064,0,0,"[56.29230861079156, 2.969677885549157]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:10,821.6296518567882,2,2.7287735725883193,291.8076942361302,22.805399158229456,53.91566574191017,18.188019994719667,1,1,1,1314,4,0.07523148148148148,17.510936661386335,0.17452830188679244,ELECTRE-III,1
3,0064,0,0,"[55.703911719457054, 2.6518092058698146]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:20,821.6296518567882,2,2.7287735725883193,252.28147088178514,19.977115045071088,53.92998864859968,20.188019994719667,1,1,1,1314,4,0.07546296296296297,20.112557031756705,0.17452830188679244,ELECTRE-III,1
4,0064,0,0,"[55.11491377147559, 2.3421405951758953]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:30,821.6296518567882,2,2.7287735725883193,226.81056826763478,18.098239908248352,53.94429106472169,18.188019994719667,1,1,1,1314,4,0.07569444444444444,18.717881105830777,0.17452830188679244,ELECTRE-III,1
5,0064,0,0,"[54.52534891779302, 2.0402656572117843]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:40,821.6296518567882,2,2.7287735725883193,220.32660156505813,17.61326343539334,53.958569575181606,24.188019994719667,1,1,1,1314,4,0.07592592592592592,24.263945920645593,0.17452830188679244,ELECTRE-III,1
6,0064,0,0,"[53.93524789426059, 1.7458030753227234]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:50,821.6296518567882,2,2.7287735725883193,234.41179053915687,18.663381873726994,53.97283101016859,16.188019994719667,1,1,1,1314,4,0.07615740740740741,16.11186258731226,0.17452830188679244,ELECTRE-III,1
7,0064,0,0,"[53.344631191445835, 1.4583957586811684]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:35:00,821.6296518567882,2,2.7287735725883193,265.8178693439424,20.95798239507553,53.98707195458807,18.188019994719667,1,1,1,1314,4,0.0763888888888889,18.417186661386335,0.17452830188679244,ELECTRE-III,1
8,0064,0,0,"[52.75352954520001, 1.1777079608007308]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:35:10,821.6296518567882,2,2.7287735725883193,309.3138701431604,24.022400018106808,54.00129582353462,22.188019994719667,1,1,1,1314,4,0.07662037037037037,22.41788110583078,0.17452830188679244,ELECTRE-III,1
9,0064,0,0,"[52.16196344609062, 0.9034238921540033]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:35:20,821.6296518567882,2,2.7287735725883193,360.55164189287433,27.45308867288395,54.01549578681907,21.188019994719667,1,1,1,1314,4,0.07685185185185185,20.957464439164113,0.17452830188679244,ELECTRE-III,1
