index,ID,stereo,satellite,satellite location,request location,time,area,strips,duration,distance,angle,sun elevation,cloud cover estimate,priority,priority mod,customer type mod,price,waiting time,uncertainty,cloud cover real,score_scenario,score_method,score_alpha
0,0064,0,0,"[57.46718311030379, 3.6317802019909142]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:33:50,821.6296518567882,2,2.7287735725883193,395.0561138900931,29.650484556748697,53.88696528701777,22.311640351261754,1,1,1,1314,4,0.11215277777777778,22.760251462372867,0.15324675324675324,ELECTRE-III,1
1,0064,0,0,"[56.88007712472242, 3.296180351226219]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:00,821.6296518567882,2,2.7287735725883193,340.5286145390034,26.136043358333545,53.90132575974773,17.311640351261754,1,1,1,1314,4,0.1125,17.649140351261753,0.15324675324675324,ELECTRE-III,1
2,0064,0,0,"[56.29230861079156, 2.969677885549157]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:10,821.6296518567882,2,2.7287735725883193,291.8076942361302,22.805399158229456,53.91566574191017,15.311640351261754,1,1,1,1314,4,0.11284722222222222,14.5217097957062,0.15324675324675324,ELECTRE-III,1
3,0064,0,0,"[55.703911719457054, 2.6518092058698146]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:20,821.6296518567882,2,2.7287735725883193,252.28147088178514,19.977115045071088,53.92998864859968,16.311640351261754,1,1,1,1314,4,0.11319444444444444,15.972057017928421,0.15324675324675324,ELECTRE-III,1
4,0064,0,0,"[55.11491377147559, 2.3421405951758953]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:30,821.6296518567882,2,2.7287735725883193,226.81056826763478,18.098239908248352,53.94429106472169,18.311640351261754,1,1,1,1314,4,0.11354166666666667,17.289765351261753,0.15324675324675324,ELECTRE-III,1
5,0064,0,0,"[54.52534891779302, 2.0402656572117843]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:40,821.6296518567882,2,2.7287735725883193,220.32660156505813,17.61326343539334,53.958569575181606,20.311640351261754,1,1,1,1314,4,0.11388888888888889,20.197751462372867,0.15324675324675324,ELECTRE-III,1
6,0064,0,0,"[53.93524789426059, 1.7458030753227234]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:34:50,821.6296518567882,2,2.7287735725883193,234.41179053915687,18.663381873726994,53.97283101016859,18.311640351261754,1,1,1,1314,4,0.11423611111111111,19.11129312903953,0.15324675324675324,ELECTRE-III,1
7,0064,0,0,"[53.344631191445835, 1.4583957586811684]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:35:00,821.6296518567882,2,2.7287735725883193,265.8178693439424,20.95798239507553,53.98707195458807,24.311640351261754,1,1,1,1314,4,0.11458333333333333,24.426223684595087,0.15324675324675324,ELECTRE-III,1
8,0064,0,0,"[52.75352954520001, 1.1777079608007308]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:35:10,821.6296518567882,2,2.7287735725883193,309.3138701431604,24.022400018106808,54.00129582353462,16.311640351261754,1,1,1,1314,4,0.11493055555555555,16.196709795706198,0.15324675324675324,ELECTRE-III,1
9,0064,0,0,"[52.16196344609062, 0.9034238921540033]","[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",2026-06-13 10:35:20,821.6296518567882,2,2.7287735725883193,360.55164189287433,27.45308867288395,54.01549578681907,18.311640351261754,1,1,1,1314,4,0.11527777777777778,18.65747368459509,0.15324675324675324,ELECTRE-III,1
10,0201,0,0,"[40.8572524640054, -3.4030924485307823]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:38:30,962.7190168905337,2,2.4770214992368285,370.9898064268096,28.127509260831058,63.869160400491765,26.184340945498565,3,3,3,831,5,0.121875,26.549965945498567,0.2961038961038961,ELECTRE-III,1
11,0201,0,0,"[40.25975776069644, -3.5943678408121698]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:38:40,962.7190168905337,2,2.4770214992368285,303.5716076102036,23.62567778865137,63.89861900638203,25.184340945498565,3,3,3,831,5,0.12222222222222222,24.8176742788319,0.2961038961038961,ELECTRE-III,1
12,0243,0,0,"[40.25975776069644, -3.5943678408121698]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:38:40,247.7379327933208,1,2.3760576094088206,393.4705917522022,29.551524321995867,64.7032904226904,18.188019994719667,1,1,1,1153,13,0.12222222222222222,18.799131105830778,0.9428571428571428,ELECTRE-III,1
13,0201,0,0,"[39.662075227185305, -3.783021934556153]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:38:50,962.7190168905337,2,2.4770214992368285,236.68615215138271,18.831754172942965,63.928070782083125,20.184340945498565,3,3,3,831,5,0.12256944444444444,20.674618723276343,0.2961038961038961,ELECTRE-III,1
14,0243,0,0,"[39.662075227185305, -3.783021934556153]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:38:50,247.7379327933208,1,2.3760576094088206,325.14816403714127,25.103710583079984,64.73340472674099,18.188019994719667,1,1,1,1153,13,0.12256944444444444,18.433158883608556,0.9428571428571428,ELECTRE-III,1
15,0201,0,0,"[39.06421852385033, -3.969153554062286]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:39:00,962.7190168905337,2,2.4770214992368285,170.962546833039,13.838908374579173,63.95750206721671,27.184340945498565,3,3,3,831,5,0.12291666666666666,27.676007612165233,0.2961038961038961,ELECTRE-III,1
16,0243,0,0,"[39.06421852385033, -3.969153554062286]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:39:00,247.7379327933208,1,2.3760576094088206,256.85738479242946,20.310092991039422,64.76350537041323,14.188019994719667,1,1,1,1153,13,0.12291666666666666,13.696353328053,0.9428571428571428,ELECTRE-III,1
17,0201,0,0,"[38.466194480880695, -4.152857041318479]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:39:10,962.7190168905337,2,2.4770214992368285,108.53435415873366,8.888464577342356,63.986919691971956,27.184340945498565,3,3,3,831,5,0.1232638888888889,25.951702056609676,0.2961038961038961,ELECTRE-III,1
18,0243,0,0,"[38.466194480880695, -4.152857041318479]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:39:10,247.7379327933208,1,2.3760576094088206,188.63344706221943,15.205982918190312,64.79358552351798,21.188019994719667,1,1,1,1153,13,0.1232638888888889,21.188019994719667,0.9428571428571428,ELECTRE-III,1
19,0201,0,0,"[37.8680030982764, -4.33422204255759]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:39:20,962.7190168905337,2,2.4770214992368285,60.62397702875783,4.992367532224644,64.01632365634886,21.184340945498565,3,3,3,831,5,0.12361111111111112,21.926007612165233,0.2961038961038961,ELECTRE-III,1
20,0243,0,0,"[37.8680030982764, -4.33422204255759]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:39:20,247.7379327933208,1,2.3760576094088206,120.5903714990871,9.857370058456944,64.82365884643353,21.188019994719667,1,1,1,1153,13,0.12361111111111112,20.19913110583078,0.9428571428571428,ELECTRE-III,1
21,0201,0,0,"[37.26966145151035, -4.513335642691535]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:39:30,962.7190168905337,2,2.4770214992368285,70.11000736509797,5.768624197625896,64.04571396034743,21.184340945498565,3,3,3,831,5,0.12395833333333334,19.944757612165233,0.2961038961038961,ELECTRE-III,1
22,0243,0,0,"[37.26966145151035, -4.513335642691535]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:39:30,247.7379327933208,1,2.3760576094088206,53.43031819849986,4.402456308644528,64.85371850897076,18.188019994719667,1,1,1,1153,13,0.12395833333333334,18.064061661386333,0.9428571428571428,ELECTRE-III,1
23,0201,0,0,"[36.671166125487986, -4.690280230877178]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:39:40,962.7190168905337,2,2.4770214992368285,124.5013777503436,10.17049390279718,64.07508377377847,25.184340945498565,3,3,3,831,5,0.12430555555555556,24.935729834387455,0.2961038961038961,ELECTRE-III,1
24,0243,0,0,"[36.671166125487986, -4.690280230877178]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:39:40,247.7379327933208,1,2.3760576094088206,22.82489187872206,1.8837157767272779,64.88375768094048,20.188019994719667,1,1,1,1153,13,0.12430555555555556,19.939408883608557,0.9428571428571428,ELECTRE-III,1
25,0201,0,0,"[36.07252395039846, -4.865134781176796]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:39:50,962.7190168905337,2,2.4770214992368285,188.23219005620564,15.175130150170311,64.10444675702037,26.184340945498565,3,3,3,831,5,0.12465277777777778,26.308993723276345,0.2961038961038961,ELECTRE-III,1
26,0243,0,0,"[36.07252395039846, -4.865134781176796]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:39:50,247.7379327933208,1,2.3760576094088206,86.8391569374125,7.1322636791534775,64.91378319253185,15.188019994719667,1,1,1,1153,13,0.12465277777777778,13.941492216941889,0.9428571428571428,ELECTRE-III,1
27,0201,0,0,"[35.473748586620125, -5.037975279444908]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:40:00,962.7190168905337,2,2.4770214992368285,254.37723764445,20.12979499435215,64.13378924969474,25.184340945498565,3,3,3,831,5,0.125,24.434340945498565,0.2961038961038961,ELECTRE-III,1
28,0243,0,0,"[35.473748586620125, -5.037975279444908]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:40:00,247.7379327933208,1,2.3760576094088206,154.64525215374138,12.562084715331892,64.94380187393406,16.188019994719667,1,1,1,1153,13,0.125,16.313019994719667,0.9428571428571428,ELECTRE-III,1
29,0201,0,0,"[34.874836619058385, -5.20887515021509]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:40:10,962.7190168905337,2,2.4770214992368285,321.4508378661415,24.852895003954966,64.16311808199077,26.184340945498565,3,3,3,831,5,0.12534722222222222,25.18156316772079,0.2961038961038961,ELECTRE-III,1
30,0243,0,0,"[34.874836619058385, -5.20887515021509]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:40:10,247.7379327933208,1,2.3760576094088206,222.80887503438996,17.79924043981621,64.97380006476875,14.188019994719667,1,1,1,1153,13,0.12534722222222222,13.185242216941889,0.9428571428571428,ELECTRE-III,1
31,0201,0,0,"[34.275798292997, -5.377903976039511]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2026-06-13 10:40:20,962.7190168905337,2,2.4770214992368285,388.9730520978665,29.269754124903155,64.19243325390846,23.184340945498565,3,3,3,831,5,0.12569444444444444,23.687118723276342,0.2961038961038961,ELECTRE-III,1
32,0243,0,0,"[34.275798292997, -5.377903976039511]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:40:20,247.7379327933208,1,2.3760576094088206,291.07914627567243,22.754268353998697,65.00378459522511,16.188019994719667,1,1,1,1153,13,0.12569444444444444,14.931075550275223,0.9428571428571428,ELECTRE-III,1
33,0243,0,0,"[33.67663360843598, -5.545128778149403]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2026-06-13 10:40:30,247.7379327933208,1,2.3760576094088206,359.39607704778274,27.377912388017737,65.03375546530313,18.188019994719667,1,1,1,1153,13,0.12604166666666666,18.566144994719668,0.9428571428571428,ELECTRE-III,1
34,0111,0,0,"[-4.988246806532161, -39.12197460347196]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2026-06-13 12:30:00,921.7825213289591,2,7.835665009404557,404.1559671647215,30.2146948709181,45.61991605149861,18.191699043940766,4,4,3,872,12,0.3541666666666667,17.483365710607433,0.7740259740259741,ELECTRE-III,1
35,0111,0,0,"[-5.589539948793295, -39.250631461772905]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2026-06-13 12:30:10,921.7825213289591,2,7.835665009404557,399.07081022177425,29.900192994157962,45.65138956319403,21.191699043940766,4,4,3,872,12,0.3545138888888889,20.837185155051877,0.7740259740259741,ELECTRE-III,1
36,0111,0,0,"[-6.1908087585055105, -39.37946590499227]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2026-06-13 12:30:20,921.7825213289591,2,7.835665009404557,405.60409116300826,30.303891544916326,45.68284599941652,14.191699043940766,4,4,3,872,12,0.3548611111111111,12.772254599496321,0.7740259740259741,ELECTRE-III,1
37,0136,0,0,"[-19.409232451209345, -42.30141400173456]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2026-06-13 12:34:00,904.0518045168965,2,6.5952788947026795,369.3502728221399,28.022131475783116,32.98948584208143,16.809800826651205,3,3,3,1044,5,0.3625,20.072300826651205,0.2961038961038961,ELECTRE-III,1
